"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"30410","Closed","30246.1","","The Pacific Center for Financial Services","","40.50","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","40.50","07/01/2025 8:49 am","","The Pacific Center for Financial Services","0.00","Main","E-Mail","Avatax","Pacific Center for Financial Services","07/01/2025 12:00 am","Online Processing Fee for 30246.1","0.00","0.00","40.50","0.00","False","Due Upon Receipt","False","","","",""
"30435","Closed","30353","","The Pacific Center for Financial Services","Licensing Monthly","458.30","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","458.30","07/02/2025 1:57 am","Licensing Monthly","The Pacific Center for Financial Services","0.00","Main","E-Mail","Avatax","Pacific Center for Financial Services","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","458.30","0.00","False","Due Upon Receipt","False","","","",""
"30540","Closed","30353.1","","The Pacific Center for Financial Services","","13.75","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","13.75","07/02/2025 1:57 am","","The Pacific Center for Financial Services","0.00","Main","E-Mail","Avatax","Pacific Center for Financial Services","07/01/2025 12:00 am","Online Processing Fee for 30353.1","0.00","0.00","13.75","0.00","False","Due Upon Receipt","False","","","",""
"30280","Closed","30235","","The Sea Ranch Lodge","Monthly Managed Services","2525.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","2525.00","07/08/2025 11:13 am","Managed Services","The Sea Ranch Lodge","0.00","Main","E-Mail","Avatax","The Sea Ranch Lodge","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","2525.00","0.00","False","Due Upon Receipt","False","false","","","false"
"30475","Closed","30393","","The Sea Ranch Lodge","Licensing Monthly","87.20","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","87.20","07/08/2025 11:12 am","Licensing Monthly","The Sea Ranch Lodge","0.00","Main","E-Mail","Avatax","The Sea Ranch Lodge","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","87.20","0.00","False","Due Upon Receipt","False","false","","","false"
"30318","Closed","30273","","Three Angels Pre-School","Monthly Managed Services","300.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","300.00","07/11/2025 11:10 am","Managed Services","Three Angels Pre-School","0.00","Main","E-Mail","Avatax","Three Angels Pre-School","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","300.00","0.00","False","Due Upon Receipt","False","false","","","false"
"30529","Closed","30447","","Three Angels Pre-School","Licensing Monthly ","16.60","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","16.60","07/25/2025 11:24 am","Licensing Monthly","Three Angels Pre-School","0.00","Main","E-Mail","Avatax","Three Angels Pre-School","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","16.60","0.00","False","Due Upon Receipt","False","false","","","false"
"30294","Closed","30249","","Total Barricade Service","Monthly Managed Services","1117.50","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","1117.50","06/10/2025 4:47 pm","Managed Services","Total Barricade Service","0.00","Main","E-Mail","Avatax","Total Barricade Service","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","1117.50","0.00","False","Due Upon Receipt","False","","","",""
"30452","Closed","30370","","Total Barricade Service","Licensing Monthly ","174.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","174.00","07/03/2025 5:17 pm","Licensing Monthly","Total Barricade Service","0.00","Main","E-Mail","Avatax","Total Barricade Service","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","174.00","0.00","False","Due Upon Receipt","False","","","",""
"30281","Closed","30236","","TransGo","Monthly Managed Services","2411.13","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","2411.13","07/01/2025 8:49 am","Managed Services","TransGo","0.00","Main","E-Mail","Avatax","TransGo","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","2408.50","2.63","False","Due Upon Receipt","False","","","",""
"30409","Closed","30236.1","","TransGo","","72.33","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","72.33","07/01/2025 8:49 am","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","07/01/2025 12:00 am","Online Processing Fee for 30236.1","0.00","0.00","72.33","0.00","False","Due Upon Receipt","False","","","",""
"30506","Closed","30424","","TransGo","Licensing Monthly","45.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Admin","","N","Batsford2","0.00","0.00","45.00","07/02/2025 2:04 am","Licensing Monthly","TransGo","0.00","Main","E-Mail","Avatax","TransGo","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"30564","Closed","30424.1","","TransGo","","1.35","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","1.35","07/02/2025 2:04 am","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","07/01/2025 12:00 am","Online Processing Fee for 30424.1","0.00","0.00","1.35","0.00","False","Due Upon Receipt","False","","","",""
"30502","Closed","30420","","True Escape Marriage and Family Therapy","Licensing Monthly","47.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","47.00","07/02/2025 5:17 am","Licensing Monthly","True Escape Marriage and Family Therapy","0.00","Main","E-Mail","Avatax","True Escape Marriage and Family Therapy","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","47.00","0.00","False","Due Upon Receipt","False","","","",""
"30272","Closed","30227","","Turning Point Foundation","Monthly Managed Services","4329.53","07/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","4329.53","07/11/2025 11:07 am","Managed Services","Turning Point Foundation","0.00","Main (New)","E-Mail","Avatax","Turning Point Foundation","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","4266.35","63.18","False","Due Upon Receipt","False","false","","","false"
"30438","Closed","30356","","Turning Point Foundation","Licensing Monthly ","407.40","07/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","407.40","07/11/2025 11:15 am","Licensing Monthly","Turning Point Foundation","0.00","Main (New)","E-Mail","Avatax","Turning Point Foundation","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","407.40","0.00","False","Due Upon Receipt","False","false","","","false"
"30456","Closed","30374","","Upside","Licensing Monthly","138.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","138.00","07/02/2025 1:57 am","Licensing Monthly","Upside","0.00","Main","E-Mail","Avatax","UPSIDEHOM INC","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","138.00","0.00","False","Due Upon Receipt","False","","","",""
"30541","Closed","30374.1","","Upside","","4.14","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","4.14","07/02/2025 1:57 am","","Upside","0.00","Main","E-Mail","Avatax","UPSIDEHOM INC","07/01/2025 12:00 am","Online Processing Fee for 30374.1","0.00","0.00","4.14","0.00","False","Due Upon Receipt","False","","","",""
"30468","Closed","30386","","Vintage Marina","Licensing Monthly ","105.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","105.00","07/25/2025 1:55 pm","Licensing Monthly","Vintage Marina","0.00","Main","E-Mail","Avatax","Vintage Marina","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","105.00","0.00","False","Due Upon Receipt","False","false","","","false"
"30290","Closed","30245","","Vinyl Works","Monthly Managed Services","1350.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","1350.00","07/01/2025 7:14 pm","Managed Services","Vinyl Works","0.00","Main","E-Mail","Avatax","Vinyl Works","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","1350.00","0.00","False","Due Upon Receipt","False","","","",""
"30437","Closed","30355","","Vinyl Works","Licensing Monthly","426.06","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","426.06","07/02/2025 5:16 am","Licensing Monthly","Vinyl Works","0.00","Main","E-Mail","Avatax","Vinyl Works","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","426.06","0.00","False","Due Upon Receipt","False","","","",""
"30312","Closed","30267","","Virtus Financial Partners","Monthly Managed Services","510.00","07/01/2025 12:00 am","Closed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","510.00","07/10/2025 5:30 pm","Managed Services","Virtus Financial Partners","0.00","Main","E-Mail","Avatax","Virtus Financial Partners","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","510.00","0.00","False","Due Upon Receipt","False","","Barracuda","Marcello Moreira","true"
"30449","Closed","30367","","Virtus Financial Partners","Licensing Monthly","199.20","07/01/2025 12:00 am","Closed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","199.20","07/10/2025 5:30 pm","Licensing Monthly","Virtus Financial Partners","0.00","Main","E-Mail","Avatax","Virtus Financial Partners","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","199.20","0.00","False","Due Upon Receipt","False","","Barracuda","Marcello Moreira","true"
"30508","Closed","30426","","Westchester Disabled On the Move","Licensing Monthly ","45.00","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","45.00","07/01/2025 2:49 pm","Licensing Monthly","Westchester Disabled On the Move","0.00","Main","E-Mail","Avatax","Westchester Disabled On the Move","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"30534","Closed","30426.1","","Westchester Disabled On the Move","","1.58","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.58","07/01/2025 2:49 pm","","Westchester Disabled On the Move","0.00","Main","E-Mail","Avatax","Westchester Disabled On the Move","07/01/2025 12:00 am","Online Processing Fee for 30426.1","0.00","0.00","1.58","0.00","False","Due Upon Receipt","False","","","",""
"30482","Closed","30400","","Wexford County Road Commission","Licensing Monthly ","75.60","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","75.60","07/02/2025 2:03 am","Licensing Monthly","Wexford County Road Commission","0.00","Main","E-Mail","Avatax","Wexford County Road Commission","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","75.60","0.00","False","Due Upon Receipt","False","","","",""
"30551","Closed","30400.1","","Wexford County Road Commission","","2.27","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.27","07/02/2025 2:03 am","","Wexford County Road Commission","0.00","Main","E-Mail","Avatax","Wexford County Road Commission","07/01/2025 12:00 am","Online Processing Fee for 30400.1","0.00","0.00","2.27","0.00","False","Due Upon Receipt","False","","","",""
"30479","Closed","30397","","Winbridge SBF","Licensing Monthly ","82.75","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","82.75","07/02/2025 2:03 am","Licensing Monthly","Winbridge SBF","0.00","Main","E-Mail","Avatax","Winbridge SBF","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","82.75","0.00","False","Due Upon Receipt","False","","","",""
"30549","Closed","30397.1","","Winbridge SBF","","2.48","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.48","07/02/2025 2:03 am","","Winbridge SBF","0.00","Main","E-Mail","Avatax","Winbridge SBF","07/01/2025 12:00 am","Online Processing Fee for 30397.1","0.00","0.00","2.48","0.00","False","Due Upon Receipt","False","","","",""
"30466","Closed","30384","","Wright Injury Law","Licensing Monthly ","109.50","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","109.50","07/02/2025 5:16 am","Licensing Monthly","Wright Injury Law","0.00","Main","E-Mail","Avatax","Wright Injury Law","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","109.50","0.00","False","Due Upon Receipt","False","","","",""
"30510","Closed","30428","","Young Dufford Architects LLC","Licensing Monthly","44.90","07/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","44.90","07/02/2025 2:04 am","Licensing Monthly","Young Dufford Architects LLC","0.00","Main","E-Mail","Avatax","Young Dufford Architects LLC","07/01/2025 12:00 am","Monthly Billing for July","0.00","0.00","44.90","0.00","False","Due Upon Receipt","False","","","",""
"30565","Closed","30428.1","","Young Dufford Architects LLC","","1.35","07/01/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.35","07/02/2025 2:04 am","","Young Dufford Architects LLC","0.00","Main","E-Mail","Avatax","Young Dufford Architects LLC","07/01/2025 12:00 am","Online Processing Fee for 30428.1","0.00","0.00","1.35","0.00","False","Due Upon Receipt","False","","","",""
"30407","Closed","30333","","TransGo","New Desktop","2913.57","06/27/2025 12:00 am","Closed - Emailed","Standard","","4577","Corporate","Admin","","N","EWolf","0.00","0.00","2913.57","06/27/2025 7:47 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","06/27/2025 12:00 am","Order #4577","0.00","0.00","2669.97","243.60","False","Due Upon Receipt","False","false","","","false"
"30408","Closed","30333.1","","TransGo","","87.41","06/27/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","87.41","06/27/2025 7:47 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","06/27/2025 12:00 am","Online Processing Fee for 30333.1","0.00","0.00","87.41","0.00","False","Due Upon Receipt","False","","","",""
"30404","Closed","30331","","All Phase Electric","CORE Barracuda","2880.00","06/26/2025 12:00 am","Closed","Standard","","4574","Corporate","Sales","","N","ABrock","0.00","0.00","2880.00","07/07/2025 1:25 pm","","All Phase Electric","0.00","Main","E-Mail","Avatax","All Phase Electric","06/26/2025 12:00 am","Order #4574","0.00","0.00","2880.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Marcello Moreira","true"
